descricao;idItem;numero;quantidade;situacao;unidadeMedida;valorTotal;valorUnitario;origem_arquivo
Tinta AcrÃ­lica Acabamento Fosco Na Cor:Palha Contendo 18 Lts;1308948;653;152;ATIVO;BALDE;42377.6;278.8;itens_e09e1b40-4737-48ac-b3b3-66dab745303a.csv
Thinner- Solvente Indicado para a diluiÃ§Ã£o de tintas epÃ³xi;1308949;646;300;ATIVO;LITRO;5970;19.9;itens_e09e1b40-4737-48ac-b3b3-66dab745303a.csv
Rolo LÃ£ De Carneiro 15Cm Com Cabo reforÃ§ado;1308954;582;190;ATIVO;UNIDADE;2147;11.3;itens_e09e1b40-4737-48ac-b3b3-66dab745303a.csv
Lixa Ferro  Folhas Com 225X275Mm, GrÃ£o 80.;1308973;383;620;ATIVO;UNIDADE;2325;3.75;itens_e09e1b40-4737-48ac-b3b3-66dab745303a.csv
broxa nylon para pintura nas dimensÃµes 12x5 cm. Grande;1308989;82;495;ATIVO;UNIDADE;2425.5;4.9;itens_e09e1b40-4737-48ac-b3b3-66dab745303a.csv
Massa AcrÃ­lica 18L;1310983;449;243;ATIVO;BALDE;18929.7;77.9;itens_e09e1b40-4737-48ac-b3b3-66dab745303a.csv
Tinta AcrÃ­lica premium, acabamento fosco na cor verde erva d;1310988;656;51;ATIVO;BALDE;14229;279;itens_e09e1b40-4737-48ac-b3b3-66dab745303a.csv
Tinta AcrÃ­lica acabamento fosco na cor:Branco Gelo contendo;1310989;651;58;ATIVO;BALDE;16170.4;278.8;itens_e09e1b40-4737-48ac-b3b3-66dab745303a.csv
TINTA SPRAY;1310993;683;480;ATIVO;TUBO;6144;12.8;itens_e09e1b40-4737-48ac-b3b3-66dab745303a.csv
Tinta Esmalte SintÃ©tico,linha Premium,fosco na cor verde;1310994;682;137;ATIVO;GALAO;11576.5;84.5;itens_e09e1b40-4737-48ac-b3b3-66dab745303a.csv
Tinta epÃ³xi base laranja seguranÃ§a  SeguranÃ§a, galÃ£o 2,7 L;1310995;679;102;ATIVO;GALAO;14871.6;145.8;itens_e09e1b40-4737-48ac-b3b3-66dab745303a.csv
Tinta AcrÃ­lica,Acabamento Fosco Na Cor:Branco Neve;1310996;667;67;ATIVO;BALDE;13869;207;itens_e09e1b40-4737-48ac-b3b3-66dab745303a.csv
ZarcÃ£o, Fundo Alquidico, Anti-Corrosivo Para Superficies Met;1311045;747;102;ATIVO;GALAO;7639.8;74.9;itens_e09e1b40-4737-48ac-b3b3-66dab745303a.csv
Tinta AcrÃ­lica premium, acabamento fosco na cor: Vermelho Ca;1312943;657;129;ATIVO;BALDE;43421.4;336.6;itens_e09e1b40-4737-48ac-b3b3-66dab745303a.csv
Tinta AcrÃ­lica,Acabamento Semi-Brilho.  Cor Branca Neve;1312944;668;132;ATIVO;BALDE;44088;334;itens_e09e1b40-4737-48ac-b3b3-66dab745303a.csv
Lixa Ferro Folhas Com 225X275Mm, GrÃ£o 100.;1312968;380;620;ATIVO;UNIDADE;1940.6;3.13;itens_e09e1b40-4737-48ac-b3b3-66dab745303a.csv
Lixa DAgua  Folhas Com 225X275Mm, GrÃ£o 220.;1312976;379;620;ATIVO;UNIDADE;1550;2.5;itens_e09e1b40-4737-48ac-b3b3-66dab745303a.csv
Lixa DAgua Folhas Com 225X275Mm, GrÃ£o 100.;1312977;376;890;ATIVO;UNIDADE;1228.2;1.38;itens_e09e1b40-4737-48ac-b3b3-66dab745303a.csv
Tinta AcrÃ­lica,Acabamento Semi-Brilho. Na Cor: Branco Gelo;1315147;671;134;ATIVO;BALDE;44890;335;itens_e09e1b40-4737-48ac-b3b3-66dab745303a.csv
durepox 250gr;1315160;248;153;ATIVO;UNIDADE;2295;15;itens_e09e1b40-4737-48ac-b3b3-66dab745303a.csv
Lixa Ferro Folhas Com 225X275Mm, GrÃ£o 40.;1315167;381;620;ATIVO;UNIDADE;1519;2.45;itens_e09e1b40-4737-48ac-b3b3-66dab745303a.csv
Lixa DAgua Folhas Com 225X275Mm, GrÃ£o 150.;1315170;378;620;ATIVO;UNIDADE;830.8;1.34;itens_e09e1b40-4737-48ac-b3b3-66dab745303a.csv
Tinta AcrÃ­lica,Acabamento Semi-Brilho. Na Cor: Marfin;1317168;673;130;ATIVO;BALDE;43550;335;itens_e09e1b40-4737-48ac-b3b3-66dab745303a.csv
Tinta AcrÃ­lica,Acabamento Semi-Brilho. Na Cor: Branco Gelo;1317169;672;43;ATIVO;BALDE;14405;335;itens_e09e1b40-4737-48ac-b3b3-66dab745303a.csv
Solvente Tipo Thinner;1317175;597;340;ATIVO;GALAO;20332;59.8;itens_e09e1b40-4737-48ac-b3b3-66dab745303a.csv
Tinta AcrÃ­lica acabamento fosco para Pintura de Pisos Ciment;1319197;660;135;ATIVO;GALAO;27945;207;itens_e09e1b40-4737-48ac-b3b3-66dab745303a.csv
Tinta AcrÃ­lica,acabamento fosco nas cor:laranja;1319198;664;62;ATIVO;BALDE;12834;207;itens_e09e1b40-4737-48ac-b3b3-66dab745303a.csv
Tinta AcrÃ­lica,Acabamento Fosco  Nas Cor:Branco Gelo;1319199;663;67;ATIVO;BALDE;13869;207;itens_e09e1b40-4737-48ac-b3b3-66dab745303a.csv
Tinta AcrÃ­lica Para Pintura De Pisos Cimentados Nas Cor:Amar;1319200;661;27;ATIVO;GALAO;5589;207;itens_e09e1b40-4737-48ac-b3b3-66dab745303a.csv
Solvente Tipo Ãgua RÃ¡s;1319204;596;220;ATIVO;GALAO;12056;54.8;itens_e09e1b40-4737-48ac-b3b3-66dab745303a.csv
Lixa DAgua Folhas Com 225X275Mm, GrÃ£o 120.;1319227;377;730;ATIVO;UNIDADE;1007.4;1.38;itens_e09e1b40-4737-48ac-b3b3-66dab745303a.csv
Bowie Dick pronto uso;1267482;1;4000;ATIVO;UNIDADE;48000;12;itens_e290fd1f-aad3-46b0-ae66-045140114655.csv
Embalagens SMS 100x100cm;1267483;3;15000;ATIVO;UNIDADE;27000;1.8;itens_e290fd1f-aad3-46b0-ae66-045140114655.csv
Indicador BiolÃ³gico;1267484;4;1200;ATIVO;CAIXA;48000;40;itens_e290fd1f-aad3-46b0-ae66-045140114655.csv
Meio-fio em trecho reto, 100x12x10x30 cm;1298801;7;10000;ATIVO;METRO;170000;17;itens_e41df826-e002-4586-8e8c-ff72c5010a99.csv
Touca descartÃ¡vel .;1267411;15;200000;ATIVO;UNIDADE;30000;0.15;itens_e4b4437d-d33f-4c4c-b3ae-d9be85ab3f90.csv
Cabo VGA para monitor 1,5mt;1299219;61;50;ATIVO;UNIDADE;850;17;itens_e4ce4682-b5df-4527-ac57-cb76f988aa2c.csv
MOUSE;1301311;34;100;ATIVO;UNIDADE;1690;16.9;itens_e4ce4682-b5df-4527-ac57-cb76f988aa2c.csv
Placa mÃ£e SOCKE TFCLGA1151;1301315;90;30;ATIVO;UNIDADE;12000;400;itens_e4ce4682-b5df-4527-ac57-cb76f988aa2c.csv
MemÃ³ria DDR 3/ 2GB;1301316;78;20;ATIVO;UNIDADE;1420;71;itens_e4ce4682-b5df-4527-ac57-cb76f988aa2c.csv
Gravador de DVD;1303381;18;10;ATIVO;UNIDADE;1150;115;itens_e4ce4682-b5df-4527-ac57-cb76f988aa2c.csv
HD SSD SSD 240 gb 2,5Â´Â´ SATA 3;1307454;22;50;ATIVO;UNIDADE;11650;233;itens_e4ce4682-b5df-4527-ac57-cb76f988aa2c.csv
CartÃ£o de memÃ³riaV 64GB;1307457;66;10;ATIVO;UNIDADE;660;66;itens_e4ce4682-b5df-4527-ac57-cb76f988aa2c.csv
Teclado.;1309453;43;100;ATIVO;UNIDADE;2100;21;itens_e4ce4682-b5df-4527-ac57-cb76f988aa2c.csv
Roteator;1309455;40;10;ATIVO;UNIDADE;8900;890;itens_e4ce4682-b5df-4527-ac57-cb76f988aa2c.csv
PLACA DE REDE PCI EXPRESS GIGABIT;1309459;86;20;ATIVO;UNIDADE;1200;60;itens_e4ce4682-b5df-4527-ac57-cb76f988aa2c.csv
CABO HDMI 10MT;1309461;56;10;ATIVO;UNIDADE;572.5;57.25;itens_e4ce4682-b5df-4527-ac57-cb76f988aa2c.csv
Suporte de projetor;1311522;97;10;ATIVO;UNIDADE;700;70;itens_e4ce4682-b5df-4527-ac57-cb76f988aa2c.csv
SPIRADUTO;1311523;98;150;ATIVO;METRO;900;6;itens_e4ce4682-b5df-4527-ac57-cb76f988aa2c.csv
Conector RJ-45;1311524;67;100;ATIVO;UNIDADE;100;1;itens_e4ce4682-b5df-4527-ac57-cb76f988aa2c.csv
Fonte chaveada;1311525;72;15;ATIVO;UNIDADE;981;65.4;itens_e4ce4682-b5df-4527-ac57-cb76f988aa2c.csv
HD SSD SSD 960 gb 2,5Â´Â´ SATA 3;1313490;24;20;ATIVO;UNIDADE;14500;725;itens_e4ce4682-b5df-4527-ac57-cb76f988aa2c.csv
IMPRESSORA LASER MONOCROMATICA;1315645;31;10;ATIVO;UNIDADE;14630;1463;itens_e4ce4682-b5df-4527-ac57-cb76f988aa2c.csv
Pen Drive, ConexÃ£o: USB 3.0 e 2.0;1315647;84;50;ATIVO;UNIDADE;1700;34;itens_e4ce4682-b5df-4527-ac57-cb76f988aa2c.csv
Pilha BATERIA 3V;1315648;85;30;ATIVO;UNIDADE;51;1.7;itens_e4ce4682-b5df-4527-ac57-cb76f988aa2c.csv
MemÃ³ria: DDR4-2666;1315650;79;20;ATIVO;UNIDADE;5340;267;itens_e4ce4682-b5df-4527-ac57-cb76f988aa2c.csv
Cabo HDMI 30mt;1315651;58;10;ATIVO;UNIDADE;1810;181;itens_e4ce4682-b5df-4527-ac57-cb76f988aa2c.csv
Teclado NumÃ©rico;1317701;44;20;ATIVO;UNIDADE;600;30;itens_e4ce4682-b5df-4527-ac57-cb76f988aa2c.csv
Cabo HDMI para monitor 2mt;1317704;54;50;ATIVO;UNIDADE;550;11;itens_e4ce4682-b5df-4527-ac57-cb76f988aa2c.csv
PAD MOUSE;1317705;80;50;ATIVO;UNIDADE;450;9;itens_e4ce4682-b5df-4527-ac57-cb76f988aa2c.csv
Suporte de TV.;1319713;99;10;ATIVO;UNIDADE;710;71;itens_e4ce4682-b5df-4527-ac57-cb76f988aa2c.csv
Webcam;1319714;100;20;ATIVO;UNIDADE;4400;220;itens_e4ce4682-b5df-4527-ac57-cb76f988aa2c.csv
CABO HDMI 5MT;1319715;55;10;ATIVO;UNIDADE;240;24;itens_e4ce4682-b5df-4527-ac57-cb76f988aa2c.csv
Fonte para Notebook;1319717;73;50;ATIVO;UNIDADE;4445;88.9;itens_e4ce4682-b5df-4527-ac57-cb76f988aa2c.csv
Teste rÃ¡pido para detecÃ§Ã£o de SARS-COV-2;1267674;1;50000;ATIVO;UNIDADE;900000;18;itens_e4ec4c48-ed3f-4280-9aed-08da1c4a19ce.csv
Ãgua oxigenada 10% - Fr 100ml;1268221;125;200;ATIVO;FRASCO;300;1.5;itens_e5816083-df5a-4dc3-bb9b-b0dba6bdeeb2.csv
Ãlcool 70% - Litro.;1268222;128;1500;ATIVO;LITRO;5985;3.99;itens_e5816083-df5a-4dc3-bb9b-b0dba6bdeeb2.csv
Ãlcool 96% - Litro.;1268223;129;80;ATIVO;LITRO;399.2;4.99;itens_e5816083-df5a-4dc3-bb9b-b0dba6bdeeb2.csv
Gorros descartÃ¡veis tipo touca com elÃ¡stico 45x45cm;1268224;322;800;ATIVO;PACOTE;13200;16.5;itens_e5816083-df5a-4dc3-bb9b-b0dba6bdeeb2.csv
DISPENSADOR DE SENHA MANUAL;1301217;55;36;ATIVO;UNIDADE;5940;165;itens_e5d467ca-ca0c-4670-a12d-7eb8f62a444b.csv
Bateria RecarregÃ¡vel 3,5 V;1303273;11;33;ATIVO;UNIDADE;7491;227;itens_e5d467ca-ca0c-4670-a12d-7eb8f62a444b.csv
Bateria 9 volts no tamanho padrÃ£o;1307346;9;437;ATIVO;CARTELA;1791.7;4.1;itens_e5d467ca-ca0c-4670-a12d-7eb8f62a444b.csv
Caderno Universitario capa dura.;1309359;21;680;ATIVO;UNIDADE;2849.2;4.19;itens_e5d467ca-ca0c-4670-a12d-7eb8f62a444b.csv
Grafite de 0,5 MM.;1311431;68;33;ATIVO;CAIXA;214.17;6.49;itens_e5d467ca-ca0c-4670-a12d-7eb8f62a444b.csv
Calculadora de mesa 12 digitos.;1315551;28;460;ATIVO;UNIDADE;4209;9.15;itens_e5d467ca-ca0c-4670-a12d-7eb8f62a444b.csv
BALAO nÂ°7;1315552;6;1790;ATIVO;PACOTE;6247.1;3.49;itens_e5d467ca-ca0c-4670-a12d-7eb8f62a444b.csv
Grafite de 0,7 MM.;1315566;69;43;ATIVO;CAIXA;279.07;6.49;itens_e5d467ca-ca0c-4670-a12d-7eb8f62a444b.csv
CLONIDINA 0,100MG CPR;1266908;78;5000;ATIVO;COMPRIMIDO;1087;0.2174;itens_e5eeb8dc-e054-4d40-86f8-0031aa9af267.csv
AMINOFILINA 240 MG SOL. INJ.10 ML;1267026;26;200;ATIVO;AMPOLA;204.8;1.024;itens_e5eeb8dc-e054-4d40-86f8-0031aa9af267.csv
BENZILPENICILINA (1.200.000 UI);1267027;45;500;ATIVO;FRASCO;3850;7.7;itens_e5eeb8dc-e054-4d40-86f8-0031aa9af267.csv
BROMAZEPAM 3MG  (blister CONTENDO 10 OU 15 comprimidos);1267028;50;60000;ATIVO;COMPRIMIDO;4554;0.0759;itens_e5eeb8dc-e054-4d40-86f8-0031aa9af267.csv
BROMETO DE N-BUTIL ESCOPOLAMINA + DIPIRONA 6,67MG+333,4MG/ML;1267029;52;30;ATIVO;FRASCO;159.28;5.3093;itens_e5eeb8dc-e054-4d40-86f8-0031aa9af267.csv
CARBAMAZEPINA 200 MG  (blister CONTENDO 10 OU 15 comprimidos;1267030;57;100000;ATIVO;COMPRIMIDO;11890;0.1189;itens_e5eeb8dc-e054-4d40-86f8-0031aa9af267.csv
CARVEDILOL 12,5MG CPR;1267031;62;30000;ATIVO;COMPRIMIDO;3300;0.11;itens_e5eeb8dc-e054-4d40-86f8-0031aa9af267.csv
CEFALEXINA 250 MG SUSP. ORAL 60 ML;1267032;66;5000;ATIVO;FRASCO;31000;6.2;itens_e5eeb8dc-e054-4d40-86f8-0031aa9af267.csv
CODEINA + PARACETAMOL 30MG+500MG CPR;1267033;90;15000;ATIVO;COMPRIMIDO;4305;0.287;itens_e5eeb8dc-e054-4d40-86f8-0031aa9af267.csv
COLECALCIFEROL 10000UI;1267034;92;2000;ATIVO;COMPRIMIDO;8000;4;itens_e5eeb8dc-e054-4d40-86f8-0031aa9af267.csv
DEXAMETASONA 4MG CPR (blister CONTENDO 10 OU 15 comprimidos);1267035;95;5000;ATIVO;COMPRIMIDO;1000;0.2;itens_e5eeb8dc-e054-4d40-86f8-0031aa9af267.csv
DIAZEPAM 10 MG (blister CONTENDO 10 OU 15 comprimidos);1267036;99;70000;ATIVO;COMPRIMIDO;5593;0.0799;itens_e5eeb8dc-e054-4d40-86f8-0031aa9af267.csv
DIAZEPAM 10 MG SOL. INJ. 2 ML;1267037;100;200;ATIVO;AMPOLA;118.8;0.594;itens_e5eeb8dc-e054-4d40-86f8-0031aa9af267.csv
FENOBARBITAL 100 MG;1267038;133;80000;ATIVO;COMPRIMIDO;7040;0.088;itens_e5eeb8dc-e054-4d40-86f8-0031aa9af267.csv
FLUCONAZOL 150MG CAP;1267039;136;2000;ATIVO;CAPSULA;876.2;0.4381;itens_e5eeb8dc-e054-4d40-86f8-0031aa9af267.csv
FUROSEMIDA 10MG/ML SOL INJ. 2ML;1267040;140;200;ATIVO;AMP;96.8;0.484;itens_e5eeb8dc-e054-4d40-86f8-0031aa9af267.csv
LAMOTRIGINA 50MG;1267041;170;5000;ATIVO;COMPRIMIDO;915;0.183;itens_e5eeb8dc-e054-4d40-86f8-0031aa9af267.csv
MELISSA OFFICINALIS L. 46,0MG/ML 30ML;1267042;190;200;ATIVO;FRASCO;1069.58;5.3479;itens_e5eeb8dc-e054-4d40-86f8-0031aa9af267.csv
METFORMINA 500MG;1267043;193;70000;ATIVO;COMPRIMIDO;4893;0.0699;itens_e5eeb8dc-e054-4d40-86f8-0031aa9af267.csv
MICONAZOL CREME  2% 30GR;1267045;204;500;ATIVO;TUB;902.05;1.8041;itens_e5eeb8dc-e054-4d40-86f8-0031aa9af267.csv
PASTA DAGUA 90GR;1267046;224;100;ATIVO;COMPRIMIDO;635.31;6.3531;itens_e5eeb8dc-e054-4d40-86f8-0031aa9af267.csv
PASSIFLORA INCARNATA+CARATAEGUS OXYACANTHA+ SALIX ALBA 100/3;1267047;225;50000;ATIVO;CAPSULA;84995;1.6999;itens_e5eeb8dc-e054-4d40-86f8-0031aa9af267.csv
POLIVITAMINICO E SAIS MINERAIS FRASCO 20ML;1267048;231;300;ATIVO;FRASCO;1500;5;itens_e5eeb8dc-e054-4d40-86f8-0031aa9af267.csv
PROPRANOLOL 40 MG;1267049;236;25000;ATIVO;COMPRIMIDO;687.5;0.0275;itens_e5eeb8dc-e054-4d40-86f8-0031aa9af267.csv
SECNIDAZOL 1000MG CPR;1267050;252;15000;ATIVO;COMPRIMIDO;7539;0.5026;itens_e5eeb8dc-e054-4d40-86f8-0031aa9af267.csv
SULFAMETOXAZOL 200MG - TRIMETROPINA 40MG SOL ORAL 100ML;1267051;259;1600;ATIVO;FRASCO;7958.72;4.9742;itens_e5eeb8dc-e054-4d40-86f8-0031aa9af267.csv
SULFATO FERROSO 25MG/ML XAROPE 120ML;1267052;263;600;ATIVO;FRASCO;827.34;1.3789;itens_e5eeb8dc-e054-4d40-86f8-0031aa9af267.csv
Timolol 0,5%, frasco 5ml;1267053;268;100;ATIVO;FRASCO;170;1.7;itens_e5eeb8dc-e054-4d40-86f8-0031aa9af267.csv
MICONAZOL CREME VAGINAL 2% 80G  Contendo no MÃNIMO 7 APLICAD;1267065;205;250;ATIVO;TUB;1235;4.94;itens_e5eeb8dc-e054-4d40-86f8-0031aa9af267.csv
Focinheira nÂº 0;1268786;2;5;ATIVO;UNIDADE;39.5;7.9;itens_e665d6a2-07cb-4031-b6ad-0484aa9c814b.csv
Focinheira nÂº 1;1268787;3;5;ATIVO;UNIDADE;39.5;7.9;itens_e665d6a2-07cb-4031-b6ad-0484aa9c814b.csv
Focinheira nÂº 2;1268788;4;5;ATIVO;UNIDADE;39.5;7.9;itens_e665d6a2-07cb-4031-b6ad-0484aa9c814b.csv
Focinheira nÂº 3;1268789;5;5;ATIVO;UNIDADE;39.5;7.9;itens_e665d6a2-07cb-4031-b6ad-0484aa9c814b.csv
Focinheira nÂº 5;1268790;7;5;ATIVO;UNIDADE;49.5;9.9;itens_e665d6a2-07cb-4031-b6ad-0484aa9c814b.csv
Vacina antirrÃ¡bica para cÃ£es e gatos;1268791;11;300;ATIVO;UNIDADE;3660;12.2;itens_e665d6a2-07cb-4031-b6ad-0484aa9c814b.csv
Sedativo injetÃ¡vel - Acepromazina 0,2%;1268792;12;6;ATIVO;FRASCO;252;42;itens_e665d6a2-07cb-4031-b6ad-0484aa9c814b.csv
AnestÃ©sico injetÃ¡vel - Xilazina 2%;1268793;14;12;ATIVO;FRASCO;330;27.5;itens_e665d6a2-07cb-4031-b6ad-0484aa9c814b.csv
Focinheira nÂº 4;1268799;6;5;ATIVO;UNIDADE;49.5;9.9;itens_e665d6a2-07cb-4031-b6ad-0484aa9c814b.csv
Guarda - copo com tubo metÃ¡lico, 2 (polegadas),;1302784;1;120;ATIVO;METRO QUADRADO;42208.8;351.74;itens_e6bac483-6ba4-45c3-8b97-227275ad0c80.csv
ServiÃ§o de serralheiro/soldador;1308876;5;80;ATIVO;HORA;9478.4;118.48;itens_e6bac483-6ba4-45c3-8b97-227275ad0c80.csv
PortÃ£o chapeado galvanizado, tubo 40x40mm;1308877;3;100;ATIVO;METRO QUADRADO;29990;299.9;itens_e6bac483-6ba4-45c3-8b97-227275ad0c80.csv
ServiÃ§o de serralheiro/soldador;1312892;4;100;ATIVO;HORA;7775;77.75;itens_e6bac483-6ba4-45c3-8b97-227275ad0c80.csv
CorrimÃ£o metÃ¡lico com pintura eletrostÃ¡tica ( metro linear);1312893;2;120;ATIVO;METRO QUADRADO;23547.6;196.23;itens_e6bac483-6ba4-45c3-8b97-227275ad0c80.csv
FÃ³rmula infantil de segmento para lactentes a partir do 6Âº m;1268770;9;500;ATIVO;LATA;14050;28.1;itens_e838c24f-e0bf-4b05-900b-4cdba6cd6ed9.csv
FÃ³rmula infantil para lactentes para o primeiro semestre de;1268771;11;180;ATIVO;LATA;7560;42;itens_e838c24f-e0bf-4b05-900b-4cdba6cd6ed9.csv
FÃ³rmula infantil para lactentes atÃ© 06 meses FAO/OMS e da Re;1268772;12;1500;ATIVO;LATA;45750;30.5;itens_e838c24f-e0bf-4b05-900b-4cdba6cd6ed9.csv
FÃ³rmula infantil para recÃ©m-nascidos prÃ©-termo e/ou de alto;1268773;15;96;ATIVO;LATA;2428.8;25.3;itens_e838c24f-e0bf-4b05-900b-4cdba6cd6ed9.csv
Formula para lactentes que apresentem regurgitaÃ§Ã£o e/ou refl;1268774;19;300;ATIVO;LATA;9240;30.8;itens_e838c24f-e0bf-4b05-900b-4cdba6cd6ed9.csv
Alimento para lactentes menores de um ano de idade com intol;1268781;1;120;ATIVO;LATA;2676;22.3;itens_e838c24f-e0bf-4b05-900b-4cdba6cd6ed9.csv
Kit posicionador para RX adulto;1268204;78;5;ATIVO;kit;232.5;46.5;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
EspÃ¡tula de inserÃ§Ã£o dupla p/ resina nÂ° 1;1268225;55;120;ATIVO;UNIDADE;6567.6;54.73;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
Estojo Endodontico 24 furos 07x06x05cm;1268226;64;8;ATIVO;UNIDADE;423.44;52.93;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
Kit posicionador para RX infantil;1268227;79;5;ATIVO;kit;232.5;46.5;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
Micro Tesoura Castroviejo Curva 11 cm;1268228;83;2;ATIVO;UNIDADE;172.36;86.18;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
Porta Agulha Orto Mathieu 14cm;1268229;94;2;ATIVO;UNIDADE;71.28;35.64;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
Posicionador RadiogrÃ¡fico digital;1268230;99;6;ATIVO;UNIDADE;1316.7;219.45;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
Acrilico autopolimerizavel liquido;1268231;117;15;ATIVO;FRASCO;973.5;64.9;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
Acrilico autopolimerizavel pÃ³ transparente;1268232;119;10;ATIVO;POTE;784;78.4;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
Adesivo dental fotopolimerizÃ¡vel do tipo II;1268233;120;200;ATIVO;FRASCO;6140;30.7;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
Agulha gengival EXTRA CURTA descartavel.;1268320;127;30;ATIVO;CAIXA;927;30.9;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
ALGODÃO EM ROLETES;1268402;131;2000;ATIVO;PACOTE;3060;1.53;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
Luva cirurgica LÃ¡tex, esterelizada, tamanho 6,5;1268404;373;2000;ATIVO;PACOTE;3940;1.97;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
Escova de Polimento MSHS78Y/ 22mm;1268454;282;10;ATIVO;UNIDADE;79.8;7.98;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
ElÃ¡stico Intraoral LÃ¡tex 5/16 - mÃ©dio;1268455;269;10;ATIVO;EMBALAGEM;113.1;11.31;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
ElÃ¡stico Intraoral LÃ¡tex 3/16 - mÃ©dio;1268456;268;10;ATIVO;EMBALAGEM;79.8;7.98;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
ElÃ¡stico Intraoral LÃ¡tex 1/8 - mÃ©dio;1268457;267;10;ATIVO;EMBALAGEM;69.2;6.92;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
Edta Liquido TrissÃ³dico 17%;1268458;264;120;ATIVO;FRASCO;487.2;4.06;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
Disco de lixa 16mm - 04 granulaÃ§Ãµes;1268459;262;100;ATIVO;CAIXA;3458;34.58;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
DEDAL DE BORRACHA;1268460;258;2;ATIVO;UNIDADE;3.22;1.61;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
Cimento Resinoso EndodÃ´ntico para obturaÃ§Ã£o de canais radicu;1268461;226;60;ATIVO;UNIDADE;16287;271.45;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
Cimento dentÃ¡rio reparador (MTA) agregado triÃ³xido mineral;1268462;225;20;ATIVO;UNIDADE;2918;145.9;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
HIPOCLORITO DE SÃDIO 2,5%;1268463;328;70;ATIVO;LITROS;446.6;6.38;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
CariostÃ¡tico 30% a base de diaminufluoreto de prata;1268464;218;20;ATIVO;FRASCO;250;12.5;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
Broca de baixa rotaÃ§Ã£o haste longa nÂ° 6;1268465;187;50;ATIVO;UNIDADE;169.5;3.39;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
Broca de baixa rotaÃ§Ã£o haste longa nÂ° 4;1268466;186;50;ATIVO;UNIDADE;169.5;3.39;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
Broca de baixa rotaÃ§Ã£o haste longa nÂ° 2;1268467;185;30;ATIVO;UNIDADE;101.7;3.39;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
Broca de baixa rotaÃ§Ã£o haste longa nÂ° 1;1268468;184;30;ATIVO;UNIDADE;101.7;3.39;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
Banda Molar Universal Kit - Superior (vermelha).;1268469;147;4;ATIVO;kit;946.96;236.74;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
Banda Molar Universal Kit - Inferior (azul).;1268470;146;4;ATIVO;kit;946.96;236.74;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
AnestÃ©sico tÃ³pico gel.;1268471;139;300;ATIVO;POTE;1635;5.45;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
AnestÃ©sico MEPIVACAINA 2% COM vasoconstritor epinefrina 1:10;1268472;137;564;ATIVO;CAIXA;49744.8;88.2;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
AnestÃ©sico ARTICAINE 4% COM vasoconstritor epinefrina 1:100.;1268473;134;20;ATIVO;CAIXA;2500.4;125.02;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
Broca de baixa rotaÃ§Ã£o haste longa nÂ° 8.;1268474;188;30;ATIVO;UNIDADE;101.7;3.39;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
IonÃ´mero de vidro R autopolimerizÃ¡vel;1268476;330;300;ATIVO;kit;4590;15.3;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
Lima Protaper Universal  Sortido SX-F3 31mm;1268477;351;20;ATIVO;CAIXA;3480;174;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
Tamborel Endometric;1268479;476;2;ATIVO;UNIDADE;24.6;12.3;itens_e8dc00bb-3666-4f29-b25b-72ca88d58463.csv
