cnpjCpfVencedor;codigo;descricao;numero;participanteVencedor;quantidade;unidadeMedida;valorTotalReferencia;valorTotalVencedor;valorUnitarioReferencia;valorUnitarioVencedor;origem_arquivo
16.679.319/0001-25;10379254;COMPUTADOR AVANÃADO COMPLETO;3;APICEBR COMERCIAL EIRELI;2;UND;17295.34;20400;8647.67;10200;itensVencedores_07f1374b-c3bd-4bce-9db5-6681eceb9bb0.csv
03.928.935/0001-20;10379258;PATCH PANEL 24P;12;HAYA INFORMATICA LTDA;10;UND;8586.7;7200;858.67;720;itensVencedores_07f1374b-c3bd-4bce-9db5-6681eceb9bb0.csv
28.259.633/0001-38;10379253;COMPUTADOR INTERMEDIÃRIO COMPLETO;2;3IP FULL RETAIL LTDA;6;UND;31789.98;31200;5298.33;5200;itensVencedores_07f1374b-c3bd-4bce-9db5-6681eceb9bb0.csv
28.259.633/0001-38;10378894;KIT TECLADO E MOUSE;4;3IP FULL RETAIL LTDA;100;UND;10273;9790;102.73;97.9;itensVencedores_07f1374b-c3bd-4bce-9db5-6681eceb9bb0.csv
28.259.633/0001-38;10373827;"NOTEBOOK;";6;3IP FULL RETAIL LTDA;7;UND;28333.69;27979;4047.67;3997;itensVencedores_07f1374b-c3bd-4bce-9db5-6681eceb9bb0.csv
28.259.633/0001-38;10369914;TABLET;8;3IP FULL RETAIL LTDA;3;UND;2307.99;2307;769.33;769;itensVencedores_07f1374b-c3bd-4bce-9db5-6681eceb9bb0.csv
12.744.274/0001-74;10379260;SWITCH GIGA 8P;14;ALEXANDRO MARCIO GOTZINGER;2;UND;732;631.8;366;315.9;itensVencedores_07f1374b-c3bd-4bce-9db5-6681eceb9bb0.csv
10.894.828/0001-94;10379259;NOBREAK de 2.0 KVA;13;VERLIN & PIONTKOSKI LTDA;2;UND;9098.66;7950;4549.33;3975;itensVencedores_07f1374b-c3bd-4bce-9db5-6681eceb9bb0.csv
22.417.394/0001-10;10379255;UNIDADE DE ARMAZENAMENTO HD 8TB;9;OSMAR ORLANDI JUNIOR;4;UND;8061.32;6640;2015.33;1660;itensVencedores_07f1374b-c3bd-4bce-9db5-6681eceb9bb0.csv
20.370.489/0001-09;10363908;CAMERA IP;7;KARINI STUPP BRASIL DEMO;3;UND;2301;1935;767;645;itensVencedores_07f1374b-c3bd-4bce-9db5-6681eceb9bb0.csv
75.014.167/0001-00;10362454;ACIDO FÃLICO 0,2MG/ML SOL ORAL 30ML;17;NUNESFARMA DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS;28250;FRA;161025;104525;5.7;3.7;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
75.014.167/0001-00;10362916;LUTEÃNA ENRIQUECIDA COM VITAMINAS C, E, SELÃNIO E ZINCO (NEO;437;NUNESFARMA DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS;1700;COMP;4760;3315;2.8;1.95;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
75.014.167/0001-00;10366098;PIRIDOXINA 40 MG;542;NUNESFARMA DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS;4000;COMP;10000;8400;2.5;2.1;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
75.014.167/0001-00;39286;SULFATO FERROSO- EQUIVALENTE A 40MG DE FERRO ELEMENTAR- em b;614;NUNESFARMA DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS;1100000;COMP;44000;31900;0.04;0.029;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;39206;ACETATO DE NORETISTERONA + ESTRADIOL 0,5-1MG;10;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;40000;COMP;36000;29280;0.9;0.732;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;12464;BENZILPENICILINA (1.200.000 UI);84;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;26510;FR.;264569.8;222684;9.98;8.4;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;39219;BROMAZEPAM 6MG  (blister CONTENDO 10 OU 15 comprimidos);108;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;30800;COMP;5082;3264.8;0.165;0.106;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;36771;CARBAMAZEPINA 200 MG  (blister CONTENDO 10 OU 15 comprimidos;128;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;1800000;CP;270000;172440;0.15;0.0958;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;10362587;CARVAO VEGETAL ATIVADO 1KG;140;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;17;PCT;816;812.43;48;47.79;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;10362593;CEFALEXINA 250 MG SUSP. ORAL 60 ML;145;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;30000;FRA;194400;185370;6.48;6.179;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;10362613;CIMETIDINA 300 MG SOL INJ. 2 ML;161;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;5000;AM;4050;3145;0.81;0.629;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;10362620;CIPROTERONA 50MG CPR;166;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;1000;COMP;2600;1170;2.6;1.17;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;10362640;CLORETO DE POTÃSSIO 10% SOL  INJ 10ML;182;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;800;AM;192;173.92;0.24;0.2174;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;39232;DESLORATADINA 5MG CPR;226;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;500;COMP;465;768.25;0.93;1.5365;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;36809;DEXAMETASONA 4MG CPR  (blister CONTENDO 10 OU 15 comprimidos;230;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;32000;CP;6720;6313.6;0.21;0.1973;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;10362703;DIAZEPAM 10 MG SOL. INJ. 2 ML;237;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;7000;AM;4830;4123;0.69;0.589;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;10362738;DOMPERIDONA 10MG CPR;266;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;3000;COMP;270;260.4;0.09;0.0868;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;10362749;ENANTOATO DE NORETISTERONA + VALERATO DE ESTRADIOL 50+5MG/ML;275;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;6000;AM;78480;72000;13.08;12;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;10366074;ERITROMICINA 250MG/5ML SUSP. ORAL 60 ML;278;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;7000;FRA;34300;34300;4.9;4.9;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;10362773;FENITOÃNA 50MG/ML 5ML INJ.;302;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;800;AM;1904;1185.36;2.38;1.4817;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;10362774;FENOBARBITAL 100 MG;303;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;440000;COMP;48400;44000;0.11;0.1;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;10362780;FINASTERIDA 1MG CPR;309;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;1000;COMP;810;238;0.81;0.238;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;10362829;HIDROCLOROTIAZIDA 25MG;358;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;2500000;COMP;75000;31500;0.03;0.0126;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;10362832;HIDROCORTIZONA 100 MG SOL INJ;360;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;8700;AM;25578;20386.71;2.94;2.3433;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;10362861;IODETO DE POTASSIO 2% XPE 60ML;386;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;350;FRA;952;840;2.72;2.4;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;10362866;ISOSSORBIDA, MONONITRATO 50MG RET CPR;391;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;500;COMP;1135;897.8;2.27;1.7956;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;10362871;LAMOTRIGINA 25MG;396;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;25000;COMP;5000;3475;0.2;0.139;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;10362874;LANSOPRAZOL 30MG CPR;398;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;1000;COMP;330;247.4;0.33;0.2474;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;10368558;LATANOPROSTA + TIMOLOL 50MCG + 5MG SOL OFT.  2,5ML (GELAD.);400;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;50;FRA;1350;1171.88;27;23.4375;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;10362877;LEVANLODIPINO 2,5MG;401;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;2000;COMP;2640;2400;1.32;1.2;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;10362880;LEVODOPA 250 MG + CARBIDOPA 25 MG;410;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;85000;COMP;68850;54315;0.81;0.639;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;39257;LIDOCAINA + EPINEFRINA 2% + 1:80.000 20ML;423;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;200;FR.;972;531.26;4.86;2.6563;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;39261;MALEATO DE METILERGOMETRINA 0,2 MG/ML 1 ML;438;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;200;AMP;414;299.48;2.07;1.4974;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;10362919;MEBENDAZOL 100 MG;440;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;95000;COMP;6650;22144.5;0.07;0.2331;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;10362925;MELOXICAM 7,5MG CPR;445;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;1500;COMP;495;465;0.33;0.31;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;36952;MICONAZOL CREME  2% 30GR;470;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;18000;TUB;42840;31410;2.38;1.745;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;36096;NALTREXONA 50MG CPR;478;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;12000;CP;29400;27812.4;2.45;2.3177;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;10363023;PASTA DAGUA 90GR;530;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;700;COMP;4032;3545.57;5.76;5.0651;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;36984;PENTOXIFILINA 20 MG/ML 5 ML;531;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;150;AMP;279;246.09;1.86;1.6406;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;10363095;SALBUTAMOL 2MG;582;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;100;COMP;32;19;0.32;0.19;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
00.802.002/0001-02;37041;TRAMADOL, CLORIDRATO DE 100 MG SOL INJ. 2 ML;638;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;15000;AMP;25200;12300;1.68;0.82;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
82.873.068/0001-40;39258;LIDOCAINA 5% EMPLASTRO;425;GENÃSIO A.MENDES & CIA LTDA;800;EMP;6480;5600;8.1;7;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
82.873.068/0001-40;37040;TRAMADOL, CLORIDRATO DE  100 MG;637;GENÃSIO A.MENDES & CIA LTDA;40000;CP;88000;36000;2.2;0.9;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;10362452;ACICLOVIR 50MG/GR CREME;14;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;31870;TB;82224.6;56728.6;2.58;1.78;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;10362476;ALBENDAZOL 400MG CPR;38;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;142000;COMP;62480;44730;0.44;0.315;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;10362475;ALBENDAZOL 400MG/10ML;39;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;46000;FRA;59800;42320;1.3;0.92;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;10362478;ALENDRONATO SÃDICO 70MG CPR;41;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;151280;COMP;39332.8;25566.32;0.26;0.169;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;10362481;ALOPURINOL 300MG CPR;43;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;49200;COMP;11316;8118;0.23;0.165;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;10362497;AMOXICILINA 250 MG SUSP. ORAL 60 ML;61;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;54250;FRA;265825;145932.5;4.9;2.69;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;8508;amoxicilina 500 mg;62;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;995520;CPLA;318566.4;288700.8;0.32;0.29;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;10362509;ATENOLOL 25MG CPR;68;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;54000;COMP;2160;1512;0.04;0.028;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;10362510;ATENOLOL 50MG CPR;69;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;1837600;COMP;91880;60640.8;0.05;0.033;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;10362516;AZITROMICINA 200MG/5ML;74;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;36890;FRA;239785;176850.66;6.5;4.794;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;39212;AZITROMICINA 500MG CPR;75;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;311670;COMP;236869.2;211623.93;0.76;0.679;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;36762;BENZILPENICILINA (PROCAÃNA 300.000 UI + POTÃSSIA 100.000 UI;86;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;3600;FR.;17892;16092;4.97;4.47;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;10362554;BROMETO DE N-BUTIL ESCOPOLAMINA 10MG CPR;113;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;300000;COMP;145500;116100;0.485;0.387;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;10362612;CIMETIDINA 200 MG;160;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;45000;COMP;8100;5580;0.18;0.124;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;39222;CIPROFLOXACINO 500MG CPR;165;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;540000;COMP;210600;189000;0.39;0.35;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;39225;CLORETO DE SÃDIO NASAL 0,9% SPRAY;192;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;200;FR.;646;630;3.23;3.15;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;36828;DIPROPIONATO DE BECLOMETASONA 250MCG - SPRAY;259;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;4600;FR.;204378;112700;44.43;24.5;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;10362796;FUROSEMIDA 40 MG;325;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;1250000;COMP;62500;55000;0.05;0.044;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;10362797;GABAPENTINA 300MG CP;326;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;17000;COMP;9520;6086;0.56;0.358;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;39253;IBUPROFENO 600 MG CPR;370;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;1700000;COMP;510000;493000;0.3;0.29;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;10362865;ISOSSORBIDA, MONONITRATO 40MG CPR;390;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;210000;COMP;48300;30030;0.23;0.143;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;10362945;METOCLOPRAMIDA 10 MG;460;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;400000;COMP;52000;31480;0.13;0.0787;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;36951;METRONIDAZOL CREME VAGINAL 50G Contendo no MÃNIMO 1 APLICADO;469;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;14500;TUB;67135;63510;4.63;4.38;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;10363198;NEOMICINA + BACITRACINA POMADA 10G;480;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;36000;TB;64440;50004;1.79;1.389;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;10362973;NIFEDIPINA 10 MG;481;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;360000;COMP;16200;9864;0.045;0.0274;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;10362995;OLANZAPINA 10MG CPR;503;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;37000;COMP;19980;14074.8;0.54;0.3804;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;10363017;PARACETAMOL 500 MG;526;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;2200000;COMP;110000;85580;0.05;0.0389;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;10363031;PERMETRINA 10MG/ML LOÃÃO 60ML;538;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;21000;FRA;35910;27090;1.71;1.29;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;10363032;PERMETRINA 50MG/ML LOÃÃO 60ML;539;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;4800;FRA;12672;10368;2.64;2.16;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;37001;RISPERIDONA 1MG/ML SOL ORAL 30ML;572;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;13000;FR.;140790;64857;10.83;4.989;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;10363094;SALBUTAMOL 100MCG SPRAY COM AEROSSOL;581;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;23500;FRA;205625;147345;8.75;6.27;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;10363105;SERTRALINA 50MG;591;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;430000;COMP;81700;46870;0.19;0.109;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;37020;SULFADIAZINA DE PRATA 1% POMADA 400GR;608;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;400;POT;11776;10376;29.44;25.94;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.520.829/0001-40;39285;SULFAMETOXAZOL 400MG + TRIMETROPINA 80MG CPR;610;DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA;180000;COMP;46800;43200;0.26;0.24;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.816.696/0001-54;10362467;ADENOSINA 3MG/ML INJ 2ML;29;PONTAMED FARMACEUTICA LTDA;1000;AM;11260;8250;11.26;8.25;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.816.696/0001-54;10362503;AMPICILINA 500 MG;64;PONTAMED FARMACEUTICA LTDA;5040;COMP;1663.2;1527.12;0.33;0.303;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.816.696/0001-54;10362514;ATROPINA 0,5MG INJ. 1ML;73;PONTAMED FARMACEUTICA LTDA;700;AM;518;459.2;0.74;0.656;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.816.696/0001-54;36776;CEFTRIAXONA 1GR IV DILUENTE AGUA DEST;148;PONTAMED FARMACEUTICA LTDA;500;AMP;5120;4199;10.24;8.398;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.816.696/0001-54;10362641;CLORETO DE POTÃSSIO 19,1% SOL  INJ;183;PONTAMED FARMACEUTICA LTDA;1200;AM;384;240;0.32;0.2;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.816.696/0001-54;10362645;CLORETO DE SÃDIO  20% SOL INJ.;184;PONTAMED FARMACEUTICA LTDA;900;AM;198;171;0.22;0.19;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.816.696/0001-54;10362667;CLORPROMAZINA 25 MG SOL INJ. 5 ML;206;PONTAMED FARMACEUTICA LTDA;700;AM;756;692.3;1.08;0.989;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.816.696/0001-54;10362692;DEXAMETASONA 2 MG SOL INJ. 1 ML;228;PONTAMED FARMACEUTICA LTDA;12000;AM;7680;5400;0.64;0.45;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.816.696/0001-54;10362729;DIPIRONA SÃDICA 500MG/ML SOL INJ. 2ML;258;PONTAMED FARMACEUTICA LTDA;40000;AM;21200;19800;0.53;0.495;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.816.696/0001-54;10362768;ETOMIDATO 2MG/ML INJ 10ML;296;PONTAMED FARMACEUTICA LTDA;500;AM;6005;4995;12.01;9.99;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.816.696/0001-54;10362779;FENTANILA, CITRATO DE. 0,05MG/ML 10ML INJ. - EV;308;PONTAMED FARMACEUTICA LTDA;700;AM;3143;2415;4.49;3.45;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.816.696/0001-54;36857;FITOMETADIONA 10MG/ML  INJ 1ML;311;PONTAMED FARMACEUTICA LTDA;200;AMP;272;214;1.36;1.07;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.816.696/0001-54;36625;Fluconazol 150mg;312;PONTAMED FARMACEUTICA LTDA;160000;CP;91200;91200;0.57;0.57;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.816.696/0001-54;36873;GLICONATO DE CÃLCIO 10% 10 ML;337;PONTAMED FARMACEUTICA LTDA;400;AMP;624;580;1.56;1.45;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.816.696/0001-54;10362813;GLICOSE 50% 10ML;342;PONTAMED FARMACEUTICA LTDA;14300;AM;3289;2917.2;0.23;0.204;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.816.696/0001-54;36923;LIDOCAINA + EPINEFRINA 2% + 1:200.000 20ML;422;PONTAMED FARMACEUTICA LTDA;4000;FR.;12000;9800;3;2.45;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.816.696/0001-54;10362924;MELOXICAM 15MG CPR;444;PONTAMED FARMACEUTICA LTDA;2000;COMP;240;180;0.12;0.09;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.816.696/0001-54;36945;METOCLOPRAMIDA 5MG/ML  INJETÃVEL;461;PONTAMED FARMACEUTICA LTDA;32000;AMP;12800;10240;0.4;0.32;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.816.696/0001-54;36946;METOCLOPRAMIDA GOTAS  4 MG/ML FR 10ML;462;PONTAMED FARMACEUTICA LTDA;22000;FR.;16280;14630;0.74;0.665;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.816.696/0001-54;39264;MIDAZOLAM 15MG/3ML SOLUÃÃO INJ.;472;PONTAMED FARMACEUTICA LTDA;1000;AMP;1780;1170;1.78;1.17;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.816.696/0001-54;39265;MIDAZOLAM 50MG/10ML SOLUÃÃO INJ.;473;PONTAMED FARMACEUTICA LTDA;600;AMP;2280;1770;3.8;2.95;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
02.816.696/0001-54;36960;NALOXONA INJ 0,4 MG/ML AMP. 1ML;477;PONTAMED FARMACEUTICA LTDA;400;AMP;2900;2240;7.25;5.6;itensVencedores_08fec08d-bd15-48f4-a31d-00ac010d7d4b.csv
